condition,scope,auprc,recall,recall_at_50,recall_at_100,macro_f1,precision,roc_auc,ece,brier,n,n_pos,pos_rate,repeat_seed,best_epoch,val_auprc_weak,n_supervised,seed,annotation_source,annotation_manifest,is_fixture
A1_tanpa_feedback,entity,0.6586288746587141,0.8703703703703703,0.5740740740740741,0.6666666666666666,0.5680426640612278,0.21171171171171171,0.8945949730448786,0.2895514310930941,0.24631306052477472,583.0,54.0,0.09262435677530018,47,97,0.9127851773619342,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5752346485637974,0.8703703703703703,0.48148148148148145,0.6296296296296297,0.5211533892936332,0.15771812080536912,0.8706364410387398,0.3606622775547733,0.2859743444433479,750.0,54.0,0.072,47,97,0.9127851773619342,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6373953786073041,0.8888888888888888,0.5370370370370371,0.6296296296296297,0.5188291332491959,0.1811320754716981,0.8728208359588322,0.35407433498669055,0.3187375315973252,583.0,54.0,0.09262435677530018,48,107,0.9178935597925463,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.6076914728487863,0.8888888888888888,0.5185185185185185,0.5925925925925926,0.504,0.14953271028037382,0.866751809280545,0.38079070641268586,0.3210636502024252,750.0,54.0,0.072,48,107,0.9178935597925463,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6519839359548336,0.8518518518518519,0.5185185185185185,0.7222222222222222,0.5569214065987093,0.2026431718061674,0.8964503255618568,0.29630318395859134,0.2628493684016809,583.0,54.0,0.09262435677530018,49,145,0.9244963592181443,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5661001519971393,0.8518518518518519,0.48148148148148145,0.6296296296296297,0.531167475907749,0.1625441696113074,0.8877713920817369,0.3196869320621233,0.27160898115768783,750.0,54.0,0.072,49,145,0.9244963592181443,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6221193188310784,0.9074074074074074,0.5555555555555556,0.6481481481481481,0.5593764761454889,0.2076271186440678,0.8846880907372401,0.30969256126217165,0.2687365030034929,583.0,54.0,0.09262435677530018,50,107,0.917456255497489,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5398521405242744,0.9074074074074074,0.46296296296296297,0.5925925925925926,0.4728694584567753,0.1361111111111111,0.8662994891443168,0.3852533447295113,0.3129679729305064,750.0,54.0,0.072,50,107,0.917456255497489,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6313160706724631,0.8703703703703703,0.5555555555555556,0.6296296296296297,0.5565127347312664,0.20346320346320346,0.8887488622838339,0.29831313178794727,0.26233915537227726,583.0,54.0,0.09262435677530018,51,89,0.9148286037679662,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5693582414181168,0.8703703703703703,0.5185185185185185,0.5740740740740741,0.5331305786131881,0.1649122807017544,0.8700510855683269,0.34604200020836084,0.28168723806011475,750.0,54.0,0.072,51,89,0.9148286037679662,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6385691388707566,0.8703703703703703,0.5370370370370371,0.6481481481481481,0.5501968193985198,0.19915254237288135,0.8880837359098228,0.2973617353576727,0.26637123461347845,583.0,54.0,0.09262435677530018,52,125,0.9137550556958962,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5787012929030636,0.8703703703703703,0.48148148148148145,0.5925925925925926,0.5312725349742801,0.16376306620209058,0.8820774797786293,0.3148380688361437,0.26953015949159054,750.0,54.0,0.072,52,125,0.9137550556958962,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6294747566727099,0.8888888888888888,0.5185185185185185,0.6666666666666666,0.5688863027481785,0.21333333333333335,0.8873135895820206,0.2915553055387419,0.25653294630203277,583.0,54.0,0.09262435677530018,53,129,0.9181467127168406,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.4582408112852348,0.8888888888888888,0.46296296296296297,0.5740740740740741,0.5397643593519882,0.1702127659574468,0.8593151340996168,0.34082749933625867,0.28209218923198776,750.0,54.0,0.072,53,129,0.9181467127168406,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6119238587588895,0.8888888888888888,0.5,0.6296296296296297,0.5323010323010323,0.1889763779527559,0.883077784779108,0.33269571832415357,0.29106184531866386,583.0,54.0,0.09262435677530018,54,97,0.9193287045747746,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5232446775897396,0.8888888888888888,0.48148148148148145,0.5925925925925926,0.5139103853892586,0.15483870967741936,0.8639048531289911,0.39333708464093986,0.320247095751091,750.0,54.0,0.072,54,97,0.9193287045747746,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6308286112532308,0.8518518518518519,0.5185185185185185,0.6666666666666666,0.5332409545804464,0.18699186991869918,0.8816775187285584,0.32491963600164664,0.3036729087883472,583.0,54.0,0.09262435677530018,55,197,0.926759255211874,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5821585653286473,0.8518518518518519,0.5,0.5925925925925926,0.5174414000633513,0.15436241610738255,0.8717007237122181,0.34463257948078285,0.30014081981853435,750.0,54.0,0.072,55,197,0.926759255211874,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6310524403915632,0.9074074074074074,0.5370370370370371,0.6481481481481481,0.5479626436449063,0.2,0.885773296926416,0.32067799468493674,0.27514245193563025,583.0,54.0,0.09262435677530018,56,78,0.9116621708760168,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5798288832287207,0.9074074074074074,0.5,0.6111111111111112,0.5304347826086957,0.16554054054054054,0.8763303533418476,0.36601483156283127,0.29016221325778446,750.0,54.0,0.072,56,78,0.9116621708760168,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6274381975293183,0.8333333333333334,0.5,0.6666666666666666,0.5447352669528646,0.19313304721030042,0.8804522859343276,0.29425925379765094,0.2675379873288573,583.0,54.0,0.09262435677530018,57,164,0.9219132470176141,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.559163304338493,0.8333333333333334,0.46296296296296297,0.5370370370370371,0.5255082207129954,0.15789473684210525,0.8632396764580673,0.32979325736734455,0.2778420075698777,750.0,54.0,0.072,57,164,0.9219132470176141,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6139718510051667,0.8888888888888888,0.5185185185185185,0.6296296296296297,0.5397274343880304,0.1935483870967742,0.8825176783588882,0.3244241426923489,0.2877594303401378,583.0,54.0,0.09262435677530018,58,150,0.9215857790888379,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5277140906671866,0.8888888888888888,0.46296296296296297,0.6111111111111112,0.5304094328848639,0.1643835616438356,0.8781928480204342,0.3389832469028251,0.28310810845682854,750.0,54.0,0.072,58,150,0.9215857790888379,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6149156330785127,0.8518518518518519,0.5370370370370371,0.6111111111111112,0.5493572439381147,0.19742489270386265,0.8812224322621298,0.29605822811369475,0.2686291333131209,583.0,54.0,0.09262435677530018,59,102,0.9213543022924238,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5693023912121365,0.8518518518518519,0.48148148148148145,0.5740740740740741,0.5210727969348659,0.1564625850340136,0.8662462750106428,0.3310079564542806,0.2828902517232112,750.0,54.0,0.072,59,102,0.9213543022924238,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.618962672073733,0.8888888888888888,0.5185185185185185,0.6481481481481481,0.5447143784987474,0.19672131147540983,0.8886438423300427,0.3210453879180736,0.28438271407869514,583.0,54.0,0.09262435677530018,60,141,0.9207738228153319,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.5247402302856652,0.8888888888888888,0.4444444444444444,0.5370370370370371,0.5139103853892586,0.15483870967741936,0.8724457215836526,0.3678836571487225,0.30497256201770895,750.0,54.0,0.072,60,141,0.9207738228153319,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,entity,0.6778991839782414,0.8703703703703703,0.5740740740740741,0.7222222222222222,0.5096863993771323,0.17472118959107807,0.8986207379402087,0.3597182323102206,0.3104326217550143,583.0,54.0,0.09262435677530018,61,106,0.9227769243611837,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A1_tanpa_feedback,all,0.6049553529604849,0.8703703703703703,0.5370370370370371,0.7037037037037037,0.44013615888615887,0.12051282051282051,0.8796828437633035,0.41764201413967095,0.3373152824362607,750.0,54.0,0.072,61,106,0.9227769243611837,0,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6921631083374374,0.9259259259259259,0.5925925925925926,0.7592592592592593,0.552460527787743,0.20408163265306123,0.9145137576139467,0.3178052536907221,0.27234254505364625,583.0,54.0,0.09262435677530018,42,163,0.9157575951457722,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.6146211173416573,0.9259259259259259,0.5,0.6851851851851852,0.5230073114604472,0.16233766233766234,0.9023520647083866,0.36351525650872046,0.295953840063159,750.0,54.0,0.072,42,163,0.9157575951457722,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.631767012202137,0.8703703703703703,0.5370370370370371,0.6481481481481481,0.578491174417445,0.21962616822429906,0.8777917804382832,0.27685181987058755,0.23326842273522588,583.0,54.0,0.09262435677530018,43,85,0.9103352458040139,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.5965855233644948,0.8703703703703703,0.48148148148148145,0.6296296296296297,0.556932793417901,0.18076923076923077,0.8688005534269901,0.3032578505930353,0.23589012971166665,750.0,54.0,0.072,43,85,0.9103352458040139,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6615843417112458,0.8703703703703703,0.5555555555555556,0.7407407407407407,0.5758597883597883,0.2175925925925926,0.9064622278232864,0.273310697349335,0.2318551784429157,583.0,54.0,0.09262435677530018,44,105,0.9119623470607426,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.610820582161597,0.8703703703703703,0.5,0.6481481481481481,0.5540130822829197,0.17870722433460076,0.8930661983822903,0.3113357639494193,0.2442691218878374,750.0,54.0,0.072,44,105,0.9119623470607426,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.616985320770985,0.8888888888888888,0.5370370370370371,0.6481481481481481,0.5447143784987474,0.19672131147540983,0.8780368269971295,0.30313748621935255,0.2621100681792969,583.0,54.0,0.09262435677530018,45,89,0.9091027161741596,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.5771981512201745,0.8888888888888888,0.5,0.5740740740740741,0.524865378523915,0.1610738255033557,0.8720998297147722,0.3234823669743717,0.26453201542619853,750.0,54.0,0.072,45,89,0.9091027161741596,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6822411640898572,0.9259259259259259,0.5555555555555556,0.7407407407407407,0.5730544361696593,0.2183406113537118,0.9112231323951552,0.29069102958532556,0.24173317318799337,583.0,54.0,0.09262435677530018,46,109,0.9090251171959467,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.5803028463514629,0.9259259259259259,0.5185185185185185,0.6296296296296297,0.5512873411454036,0.17985611510791366,0.8966315453384419,0.3237258687203945,0.2526489334097316,750.0,54.0,0.072,46,109,0.9090251171959467,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6484643967280643,0.9074074074074074,0.5555555555555556,0.6481481481481481,0.5788552188552188,0.22171945701357465,0.8979206049149338,0.2786355389023835,0.22968710130517034,583.0,54.0,0.09262435677530018,47,97,0.9046797083863807,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.5915847978893523,0.9074074074074074,0.5370370370370371,0.5925925925925926,0.4869994254393565,0.14244186046511628,0.8817315879097488,0.35270924911304363,0.2710820254229807,750.0,54.0,0.072,47,97,0.9046797083863807,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6593519638353191,0.8703703703703703,0.5370370370370371,0.7037037037037037,0.5527160845355606,0.20085470085470086,0.8970804452846041,0.3002335774474014,0.24825421175301363,583.0,54.0,0.09262435677530018,48,92,0.9106995831878438,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.6187926053981333,0.8703703703703703,0.5185185185185185,0.6481481481481481,0.5294203617982568,0.16262975778546712,0.8892347807577693,0.33872851528523584,0.26035033438046334,750.0,54.0,0.072,48,92,0.9106995831878438,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6424906242324564,0.8518518518518519,0.5555555555555556,0.7037037037037037,0.5468548409369784,0.19574468085106383,0.8891689420989988,0.29971245563529836,0.2524670844446298,583.0,54.0,0.09262435677530018,49,80,0.913543403660992,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.56570787509375,0.8518518518518519,0.46296296296296297,0.6111111111111112,0.5265581916795443,0.1597222222222222,0.8784589186888038,0.3288114497688902,0.2617141850514155,750.0,54.0,0.072,49,80,0.913543403660992,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.630898563856757,0.9074074074074074,0.5555555555555556,0.7407407407407407,0.5454496572119909,0.19838056680161945,0.8992158510116922,0.3055204014750328,0.25734789292264104,583.0,54.0,0.09262435677530018,50,84,0.9070335033219032,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.560321035064888,0.9074074074074074,0.46296296296296297,0.6111111111111112,0.5211988304093567,0.16013071895424835,0.882742656449553,0.3598612711601893,0.282679957612053,750.0,54.0,0.072,50,84,0.9070335033219032,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.625418935022885,0.8703703703703703,0.5740740740740741,0.5740740740740741,0.5641746776416013,0.2088888888888889,0.8715255898620737,0.2911624592211308,0.25300617093418115,583.0,54.0,0.09262435677530018,51,96,0.9106903027609896,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.5930742637684154,0.8703703703703703,0.5555555555555556,0.5740740740740741,0.5444128987853618,0.17216117216117216,0.8631864623243933,0.31840594003709455,0.2549248023023952,750.0,54.0,0.072,51,96,0.9106903027609896,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6545095627603732,0.9444444444444444,0.5555555555555556,0.7037037037037037,0.5595192430635468,0.20987654320987653,0.9005461037597143,0.31399503706010545,0.26883357359746907,583.0,54.0,0.09262435677530018,52,118,0.9028114191697172,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.5596566819287204,0.9444444444444444,0.5185185185185185,0.6111111111111112,0.537888198757764,0.17229729729729729,0.8932790549169859,0.32483379450065564,0.27309105438197095,750.0,54.0,0.072,52,118,0.9028114191697172,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6465050292123521,0.8888888888888888,0.5370370370370371,0.6851851851851852,0.5547866477720045,0.2033898305084746,0.8927746271791641,0.3064072481950606,0.2647869365317881,583.0,54.0,0.09262435677530018,53,130,0.9098661121432905,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.5485750083627888,0.8888888888888888,0.5,0.6296296296296297,0.5360040567951319,0.16783216783216784,0.8800819497658579,0.33570931537907167,0.27473036654710936,750.0,54.0,0.072,53,130,0.9098661121432905,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.631731331947244,0.9444444444444444,0.5740740740740741,0.7037037037037037,0.5467989822268906,0.2015810276679842,0.8976055450535603,0.32318355228963064,0.27325309177725315,583.0,54.0,0.09262435677530018,54,97,0.9079675285644822,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.584121909901624,0.9444444444444444,0.5185185185185185,0.6851851851851852,0.5313085864266966,0.16831683168316833,0.8937579821200511,0.35744975328157574,0.2805769928464159,750.0,54.0,0.072,54,97,0.9079675285644822,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6580799713978919,0.8703703703703703,0.5370370370370371,0.7592592592592593,0.5402066000680419,0.19262295081967212,0.9061471679619127,0.3248181568273102,0.2810010606469367,583.0,54.0,0.09262435677530018,55,100,0.913997332902164,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.6088107793629376,0.8703703703703703,0.5185185185185185,0.6481481481481481,0.5211533892936332,0.15771812080536912,0.8975627926777352,0.3609797622474322,0.2898000117644738,750.0,54.0,0.072,55,100,0.913997332902164,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6419427580672429,0.9074074074074074,0.5370370370370371,0.7222222222222222,0.5735979278547558,0.21777777777777776,0.9006161170622419,0.29035998387371365,0.23876755853345705,583.0,54.0,0.09262435677530018,56,76,0.9110414186662812,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.5815713059437866,0.9074074074074074,0.5185185185185185,0.6666666666666666,0.5503025237567454,0.1781818181818182,0.8897137079608344,0.33071391758171614,0.2512230982166233,750.0,54.0,0.072,56,76,0.9110414186662812,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6287691858216014,0.8703703703703703,0.5370370370370371,0.6666666666666666,0.5811361737677527,0.22169811320754718,0.8952250927676259,0.26924429134604067,0.22381038719512056,583.0,54.0,0.09262435677530018,57,86,0.9134830107305592,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.5849793553113235,0.8703703703703703,0.5,0.5740740740740741,0.5482296124638649,0.17472118959107807,0.8780332056194124,0.32404794908381485,0.24848456989017442,750.0,54.0,0.072,57,86,0.9134830107305592,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.667469526415818,0.9259259259259259,0.5555555555555556,0.7037037037037037,0.5575512269162661,0.2074688796680498,0.9066022544283414,0.31753375919355803,0.2640779907870897,583.0,54.0,0.09262435677530018,58,111,0.9150548016050783,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,all,0.6004819735479829,0.9259259259259259,0.5,0.6666666666666666,0.5426586272421113,0.17421602787456447,0.903203490847169,0.3416959192363092,0.2653096617534451,750.0,54.0,0.072,58,111,0.9150548016050783,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
A2_feedback_langsung,entity,0.6506072520025125,0.8518518518518519,0.5370370370370371,0.7037037037037037,0.5443613156602847,0.1940928270042194,0.8934747602044388,0.2987153691366329,0.2596271990587441,583.0,54.0,0.09262435677530018,59,97,0.9109664460191815,103,42,data\synthetic\seed_42\human_annotations_majority_ronde2.csv,data\synthetic\seed_42\ronde2\sample_manifest.json,False
